province,region_code,typology,office,office_no
Western Cape,C1090007,Urban,SGCTN,2
Western Cape,C1030000,Rural,SGCTN,2
Western Cape,C0770007,Urban,SGCTN,2
Western Cape,C0050005,Urban,SGCTN,2
Western Cape,C1140053,Urban,SGCTN,2
Western Cape,C0230036,Urban,SGCTN,2
Western Cape,C0590014,Urban,SGCTN,2
Western Cape,C0460018,Urban,SGCTN,2
Western Cape,C0230006,Urban,SGCTN,2
Western Cape,C0460003,Urban,SGCTN,2
Western Cape,C1100013,Urban,SGCTN,2
Western Cape,C0380044,Urban,SGCTN,2
Western Cape,C0780010,Urban,SGCTN,2
Western Cape,C1020000,Rural,SGCTN,2
Western Cape,C0830000,Rural,SGCTN,2
Western Cape,C0460007,Urban,SGCTN,2
Western Cape,C0390010,Urban,SGCTN,2
